"trade_count","current_datetime","currency","volume","buy_exchange","buy_price","total_purchase_amount","sell_exchange","sell_price","total_sale_amount","profit","spread_percentage","wallet_balance"
54,"2024-04-08T00:12:02.019613","solana",2.59967856970129,"Kraken",178.78,464.77053469119664,"Binanceus",179.29,466.09637076174425,1.3258360705476093,0.28526680836782126,2633.699696583448
55,"2024-04-08T00:12:31.379320","solana",2.601780574901399,"Poloniex",178.712,464.9694101017788,"Binanceus",179.29,466.47323927407183,1.503829172293024,0.3234253995254952,2634.826657243413
56,"2024-04-08T00:12:59.916544","solana",2.60205271550298,"Kraken",178.78,465.19498447762277,"Binanceus",179.29,466.5220313625293,1.3270468849065082,0.28526680836782126,2636.1049120398625
57,"2024-04-08T00:13:28.365186","solana",2.6031661344130144,"Kraken",178.78,465.3940415103587,"Binanceus",179.29,466.7216562389093,1.3276147285506,0.28526680836782126,2637.2329018920327
58,"2024-04-08T00:13:57.492447","solana",2.6048774118666955,"Poloniex",178.739,465.5931837196413,"Binanceus",179.29,467.0284711735798,1.4352874539385425,0.3082707187575111,2638.361374411301
59,"2024-04-08T00:14:26.104895","solana",2.6060819230147425,"Poloniex",178.739,465.8084768377321,"Binanceus",179.29,467.24442797731314,1.43595113958105,0.3082707187575111,2639.5813687471486
60,"2024-04-08T00:14:54.724469","solana",2.6072869911360654,"Poloniex",178.739,466.02386950866924,"Binanceus",179.29,467.4604846407851,1.4366151321158895,0.3082707187575111,2640.8019272157926
61,"2024-04-08T00:15:23.838295","solana",2.6084926164882125,"Poloniex",178.739,466.2393617784866,"Binanceus",179.29,467.6766412101716,1.437279431684999,0.3082707187575111,2642.0230500780913
62,"2024-04-08T00:15:52.539047","solana",2.6126221928723665,"Poloniex",178.539,466.4549536932394,"Binanceus",179.29,468.4170329600866,1.9620792668471836,0.420636387567985,2643.2447375950233
63,"2024-04-08T00:16:21.096435","solana",2.614402428629734,"Kraken",178.53,466.74926558326644,"Binanceus",179.29,468.736211429025,1.9869458457585552,0.4256987621128051,2644.912504971843
64,"2024-04-08T00:18:16.381741","solana",2.6187121248114957,"Kraken",178.35,467.04730746013024,"Binanceus",178.87,468.4090377650323,1.3617303049020393,0.29156153630502396,2646.601408940738
65,"2024-04-08T00:18:44.878876","solana",2.6197252003311613,"Poloniex",178.359,467.25156700586564,"Binanceus",178.87,468.59024658323483,1.3386795773691915,0.28650082137710775,2647.7588796999053
66,"2024-04-08T00:19:13.308833","solana",2.620851030463677,"Poloniex",178.359,467.45236894247097,"Binanceus",178.86,468.7654153087333,1.3130463662623129,0.28089415168284454,2648.896757340669
67,"2024-04-08T00:19:42.559322","solana",2.6251786566599886,"Kraken",178.14,467.64932589741034,"Binanceus",178.86,469.5394545302056,1.8901286327952675,0.4041764904008237,2650.0128467519917
68,"2024-04-08T00:20:11.166054","solana",2.62660507025678,"Bitstamp",178.1512,467.93284519232964,"Binanceus",178.66,469.2692618520763,1.3364166597466465,0.2856000969962638,2651.619456089868
69,"2024-04-08T00:20:40.437272","solana",2.62866283910927,"Poloniex",178.088,468.13330769129163,"Binanceus",178.66,469.63690283526216,1.5035951439705286,0.3211895242801327,2652.755410250653
70,"2024-04-08T00:21:09.024484","solana",2.6309634248384275,"Poloniex",178.018,468.3588469628872,"Binanceus",178.66,470.04792548163346,1.6890785187462711,0.36063768832365034,2654.0334661230277
71,"2024-04-08T00:21:37.950440","solana",2.632209227325165,"Gemini",178.03,468.6122087406991,"Binanceus",178.66,470.27050055391396,1.6582918132148734,0.35387294276245324,2655.4691828639616
72,"2024-04-08T00:22:07.126903","solana",2.635027327619687,"Poloniex",177.934,468.86095251268137,"Binanceus",178.49,470.3260277068379,1.4650751941565545,0.3124754122315081,2656.8787309051945
73,"2024-04-08T00:22:36.280918","solana",2.6390358981687725,"Poloniex",177.747,469.08071379180484,"Binanceus",178.49,471.04151746414425,1.9608036723394093,0.41800986795838746,2658.1240448202275
74,"2024-04-08T00:29:48.447011","solana",2.6448420805027144,"Poloniex",177.468,469.3748343426557,"Binanceus",178.12,471.0992713791435,1.7244370364878137,0.36739017738410035,2659.7907279417163
75,"2024-04-08T00:30:17.031930","solana",2.646911123437408,"Gemini",177.427,469.633499898129,"Binanceus",178.12,471.46780930667114,1.8343094085421399,0.39058316941616106,2661.2564994227305
76,"2024-04-08T00:30:45.764602","solana",2.6495968238657253,"Poloniex",177.351,469.90864630941024,"Binanceus",178.12,471.94618626696297,2.037539957552724,0.43360341920823986,2662.8156624199914
77,"2024-04-08T00:31:14.522791","solana",2.6504832239034712,"Poloniex",177.407,470.21427730304316,"Binanceus",177.86,471.41494620347146,1.2006689004282975,0.2553450540283094,2664.5475713839114
78,"2024-04-08T00:31:43.264966","solana",2.651558190324332,"Gemini",177.403,470.3943776381074,"Binanceus",177.86,471.6061397310857,1.2117620929782902,0.2576055647311613,2665.5681399492755
79,"2024-04-08T00:32:41.207101","solana",2.6527652051405943,"Bitstamp",177.3908,470.5761419520542,"Binanceus",177.86,471.82081938630614,1.2446774342519689,0.26450075201194234,2666.5981377283074
80,"2024-04-08T00:33:09.914386","solana",2.655850856490322,"Poloniex",177.255,470.76284356719196,"Binanceus",177.86,472.3696333353687,1.606789768176725,0.3413161829003516,2667.6561135474217
81,"2024-04-08T00:33:39.099213","solana",2.658635482233114,"Kraken",177.16,471.0038620324185,"Binanceus",177.86,472.8649068699817,1.8610448375632132,0.39512305260782177,2669.021884850372
82,"2024-04-08T00:34:07.762544","solana",2.6616986166239487,"Gemini",177.061,471.283018758053,"Binanceus",177.61,472.7442912985796,1.4612725405265792,0.31006263378158183,2670.6037729623004
83,"2024-04-08T00:34:36.576224","solana",2.6644413720488243,"Gemini",176.961,471.50220963913205,"Binanceus",177.63,473.28472091703264,1.7825112779005963,0.3780494007154021,2671.845854621748
84,"2024-04-08T00:35:05.321325","solana",2.665018592673365,"Poloniex",177.023,471.76958633081705,"Binanceus",177.62,473.3606024306431,1.5910160998260494,0.33724431288590095,2673.3609892079635
85,"2024-04-08T00:35:34.514464","solana",2.666984432008854,"Poloniex",176.982,472.00823874579095,"Binanceus",177.6,473.65643512477243,1.6481963789814813,0.34918805302233846,2674.7133528928157
86,"2024-04-08T00:36:03.011209","solana",2.6688789888761066,"Poloniex",176.949,472.2554682026382,"Binanceus",177.57,473.9128420547302,1.6573738520920074,0.3509485784039361,2676.1143198149502
87,"2024-04-08T00:36:31.577638","solana",2.670283947806724,"Poloniex",176.949,472.5040742804521,"Binanceus",177.57,474.16232061204,1.6582463315879181,0.3509485784039361,2677.5230875892285
88,"2024-04-08T00:37:00.228645","solana",2.6654984846086505,"Kraken",177.36,472.7528112301903,"Binanceus",177.84,474.0322505028024,1.2794392726121373,0.27063599458727433,2678.9325969710785
89,"2024-04-08T00:39:52.979834","solana",2.659951671640826,"Poloniex",177.802,472.9447271210821,"Binanceus",178.31,474.29598257027567,1.3512554491935589,0.28571107186646366,2680.020120352799
90,"2024-04-08T00:40:21.650751","solana",2.661870129049008,"Gemini",177.75,473.14741543846117,"Binanceus",178.22,474.39849439911416,1.2510789606529897,0.2644163150492258,2681.1686874846137
91,"2024-04-08T00:40:50.403310","solana",2.664709860793213,"Poloniex",177.631,473.3350772825592,"Binanceus",178.1,474.5848262072712,1.2497489247119802,0.26403049017344615,2682.232104601169
92,"2024-04-08T00:42:16.302250","solana",2.6646551285628766,"Poloniex",177.705,473.522539621266,"Binanceus",178.23,474.92148356376146,1.398943942495464,0.29543344306574226,2683.2943911871744
93,"2024-04-08T00:42:45.201180","solana",2.6671117059601417,"Poloniex",177.62,473.7323812126404,"Binanceus",178.23,475.359319353276,1.626938140635616,0.3434297939421153,2684.483493538295
94,"2024-04-08T00:43:13.981014","solana",2.6680650608716996,"Poloniex",177.648,473.97642193373565,"Binanceus",178.17,475.3691518955107,1.3927299617750464,0.2938395028370662,2685.8663909578354
95,"2024-04-08T00:43:43.729813","solana",2.668084576891275,"Poloniex",177.725,474.18533142800186,"Binanceus",178.17,475.37262906471847,1.1872976367166075,0.25038683359121855,2687.050211425344
96,"2024-04-08T00:44:12.447136","solana",2.6702886434941,"Poloniex",177.645,474.3634260735094,"Binanceus",178.2,475.8454362706486,1.482010197139175,0.3124208393143507,2688.0594144165534
97,"2024-04-08T00:44:41.269564","solana",2.6715400242229177,"Poloniex",177.645,474.5857276030802,"Binanceus",178.16,475.961570715555,1.3758431124747972,0.2899040220664732,2689.3191230841217
98,"2024-04-08T00:45:10.478428","solana",2.6741920632959992,"Poloniex",177.546,474.79210406995145,"Binanceus",178.16,476.4340579968152,1.6419539268637777,0.345825870478639,2690.488589729725
99,"2024-04-08T00:45:39.327243","solana",2.674795871344165,"Poloniex",177.598,475.038397158981,"Binanceus",178.21,476.67537223224366,1.6369750732626471,0.34459847520805115,2691.8842505675593
100,"2024-04-08T00:46:07.865859","solana",2.6774297575977832,"Poloniex",177.515,475.28394341997046,"Binanceus",178.05,476.7163683402853,1.4324249203148725,0.30138298171986877,2693.2756793798326
101,"2024-04-08T00:47:05.011103","solana",2.671191546306487,"Kraken",178.01,475.4988071580177,"Binanceus",178.48,476.7542671847818,1.2554600267640694,0.2640301106679394,2694.4932405621003
102,"2024-04-08T00:47:33.699743","solana",2.6736012036984733,"Poloniex",177.92,475.6871261620323,"Binanceus",178.37,476.8902467036967,1.2031205416643616,0.2529226618705132,2695.56038158485
103,"2024-04-08T00:48:02.221875","solana",2.6776103794333923,"Poloniex",177.721,475.8675942432819,"Binanceus",178.44,477.7927961060945,1.925201862812571,0.40456670849252147,2696.5830340452644
104,"2024-04-08T00:48:31.314389","solana",2.678331061939711,"Poloniex",177.781,476.1563745227038,"Binanceus",178.37,477.7339115181863,1.5775369954824896,0.33130649506977605,2698.219455628655
105,"2024-04-08T00:49:00.530374","solana",2.679662084654863,"Poloniex",177.781,476.39300507202626,"Binanceus",178.43,478.13210576496726,1.7391006929410082,0.36505588336211453,2699.560362074815
106,"2024-04-08T00:49:29.526511","solana",2.6801947233007057,"Poloniex",177.843,476.65387017596737,"Binanceus",178.43,478.227144478545,1.5732743025776017,0.33006640688698324,2701.0385976638154
107,"2024-04-08T00:49:58.119885","solana",2.6830454328259723,"Poloniex",177.742,476.8898613213539,"Binanceus",178.43,478.73579657913825,1.8459352577843333,0.3870778994272691,2702.375880821006
108,"2024-04-08T00:50:26.801209","solana",2.686840499172391,"Poloniex",177.594,477.1667516100216,"Binanceus",178.4,479.3323450523546,2.165593442332977,0.45384416140185574,2703.944925790123
109,"2024-04-08T00:50:55.634611","solana",2.687822069385711,"Poloniex",177.65,477.4915906263716,"Binanceus",178.24,479.07740564730915,1.5858150209375594,0.3321137067267117,2705.785680216106
110,"2024-04-08T00:51:24.160662","solana",2.6921009313830595,"Poloniex",177.456,477.7294628795122,"Binanceus",178.24,479.84007000971656,2.1106071302043574,0.4417996573798689,2707.1336229839026
111,"2024-04-08T00:51:52.515348","solana",2.696620264158954,"Poloniex",177.276,478.04605394904274,"Binanceus",178.21,480.56469727576723,2.5186433267244865,0.5268620681874576,2708.927639044576
112,"2024-04-08T00:52:22.018653","solana",2.6976101090383,"Poloniex",177.351,478.4238504480515,"Binanceus",178.21,480.7410975317154,2.317247083663915,0.4843502433028338,2711.068485872292
113,"2024-04-08T00:52:50.814202","solana",2.698930834421883,"Poloniex",177.393,478.77143751060106,"Binanceus",178.21,480.9764640023238,2.2050264917227196,0.460559323084906,2713.038145893406
114,"2024-04-08T00:53:19.510700","solana",2.6993649759382916,"Poloniex",177.487,479.10219148435954,"Binanceus",178.21,481.053832361963,1.9516408776034382,0.4073537780231866,2714.9124184113707
115,"2024-04-08T00:53:48.263181","solana",2.6987639689025253,"Poloniex",177.635,479.39493761600005,"Binanceus",178.21,480.94672689811904,1.551789282118989,0.3236974695302261,2716.571313157334
116,"2024-04-08T00:54:17.383208","solana",2.7008649814921353,"Poloniex",177.583,479.62770600831783,"Binanceus",178.25,481.4291829509731,1.8014769426552562,0.375599015671546,2717.8903340471347
117,"2024-04-08T00:54:46.603630","solana",2.70112417429174,"Poloniex",177.666,479.89792754971626,"Binanceus",178.25,481.4753840675026,1.577456517786345,0.32870667432148143,2719.421589448392
118,"2024-04-08T00:55:15.244452","solana",2.7024559906081307,"Poloniex",177.666,480.13454602738415,"Binanceus",178.28,481.79385400561756,1.6593079782334144,0.34559229115306495,2720.76242748851
119,"2024-04-08T00:55:43.820513","solana",2.7025639362035605,"Poloniex",177.751,480.3834422241191,"Binanceus",178.28,481.8130985463708,1.4296563222516738,0.29760732710364296,2722.172839270009
120,"2024-04-08T00:56:12.605270","solana",2.703770390447631,"Poloniex",177.751,480.5978906724569,"Binanceus",178.33,482.1633737285261,1.5654830560691835,0.32573656406996737,2723.3880471439224
121,"2024-04-08T00:56:41.270697","solana",2.7046349898519373,"Poloniex",177.781,480.83271313086726,"Binanceus",178.35,482.371650440093,1.5389373092257301,0.3200566989723246,2724.718707741581
122,"2024-04-08T00:57:09.843507","solana",2.7065271783104228,"Poloniex",177.742,481.06355372725113,"Binanceus",178.37,482.76325279523013,1.6996990679789974,0.35332110587256493,2726.026804454423
123,"2024-04-08T00:58:08.514248","solana",2.705617375249854,"Poloniex",177.896,481.318508587448,"Binanceus",178.44,482.7903644395839,1.4718558521359455,0.30579664523092775,2727.4715486622054
124,"2024-04-08T00:58:37.263492","solana",2.7058545474048863,"Poloniex",177.962,481.53928696526833,"Binanceus",178.44,482.8326854389279,1.293398473659579,0.26859666670413274,2728.722626136521
125,"2024-04-08T00:59:05.907303","solana",2.7069447226729153,"Poloniex",177.962,481.7332967363173,"Binanceus",178.44,483.027216313755,1.2939195774376913,0.26859666670413274,2729.8220148391315
126,"2024-04-08T00:59:35.154200","solana",2.7080353371671086,"Poloniex",177.962,481.927384672933,"Binanceus",178.44,483.2218255640989,1.2944408911658911,0.26859666670413274,2730.9218464799533
127,"2024-04-08T01:00:03.647979","solana",2.711625275912034,"Poloniex",177.798,482.1215508066078,"Binanceus",178.44,483.8624142337433,1.7408634271355368,0.36108392670333517,2732.022121237444
128,"2024-04-08T01:00:32.122819","solana",2.7137655429451835,"Poloniex",177.754,482.3826803206781,"Binanceus",178.33,483.9458092734146,1.5631289527365198,0.3240433407968439,2733.5018551505095
129,"2024-04-08T01:01:01.000871","solana",2.7165211621275955,"Poloniex",177.66,482.61714966358863,"Binanceus",178.24,484.1927319376226,1.5755822740339909,0.32646628391309945,2734.830514760335
130,"2024-04-08T01:01:29.816349","solana",2.71867778681291,"Poloniex",177.606,482.85348700469365,"Binanceus",178.21,484.4955683879287,1.6420813832350518,0.3400786009481737,2736.169759693264
131,"2024-04-08T01:01:58.743000","solana",2.719957431112469,"Poloniex",177.613,483.09979921217894,"Binanceus",178.21,484.72361379855306,1.6238145863741238,0.3361240449741902,2737.565528869014
132,"2024-04-08T01:02:55.978208","solana",2.718497235065271,"Poloniex",177.798,483.343371400135,"Binanceus",178.31,484.7352419844885,1.3918705843534553,0.28796724372602645,2738.945771267432
133,"2024-04-08T01:03:24.652366","solana",2.7204212231167997,"Poloniex",177.749,483.552151987788,"Binanceus",178.24,484.8878788083384,1.3357268205504056,0.2762322150898255,2740.1288612641324
134,"2024-04-08T01:03:53.085739","solana",2.7234023409083625,"Poloniex",177.628,483.7525110108706,"Binanceus",178.11,485.0651909391885,1.3126799283178912,0.27135361542100783,2741.2642290616004
135,"2024-04-08T01:04:50.661005","solana",2.7219058313373505,"Poloniex",177.798,483.9494130001182,"Binanceus",178.3,485.3158097274496,1.3663967273313915,0.2823428834970076,2742.3800070006705
136,"2024-04-08T01:05:19.415100","solana",2.7230585974488912,"Poloniex",177.798,484.154372509218,"Binanceus",178.3,485.5213479251373,1.3669754159193417,0.2823428834970076,2743.541444218902
137,"2024-04-08T01:05:48.171068","solana",2.7255148403414826,"Poloniex",177.713,484.35941882160586,"Binanceus",178.24,485.7957651424659,1.4363463208600251,0.2965455537861694,2744.7033733224334
138,"2024-04-08T01:06:16.548333","solana",2.72655843200544,"Gemini",177.724,484.5748707697348,"Binanceus",178.21,485.8999781676895,1.325107397954696,0.27345772096060095,2745.9242676951644
139,"2024-04-08T01:06:45.418335","solana",2.730980608754644,"Poloniex",177.509,484.7736368794281,"Binanceus",178.12,486.44226603137724,1.6686291519491192,0.3442078993177915,2747.0506089834257
140,"2024-04-08T01:07:14.268190","solana",2.733145110178183,"Kraken",177.46,485.0239312522204,"Binanceus",177.94,486.3358409051059,1.3119096528855039,0.2704834892370054,2748.4689437625825
141,"2024-04-08T01:07:42.881579","solana",2.7357956568569755,"Kraken",177.36,485.2207177001532,"Binanceus",177.94,486.8074791811302,1.5867614809769748,0.32701849345962114,2749.584066967535
142,"2024-04-08T01:08:12.214880","solana",2.7376006988230963,"Kraken",177.33,485.4587319222997,"Binanceus",177.94,487.12866834858175,1.6699364262820495,0.3439914284103001,2750.9328142263653
143,"2024-04-08T01:08:40.791268","solana",2.737932482447813,"Gemini",177.4,485.70922238624206,"Binanceus",177.94,487.18770592676384,1.478483540521779,0.30439684329199096,2752.3522601887053
144,"2024-04-08T01:10:35.935428","solana",2.7330970776305312,"Poloniex",177.795,485.9309949173203,"Binanceus",178.24,487.1472231168659,1.2162281995456397,0.2502882533254713,2753.6089711981485
145,"2024-04-08T01:11:04.608044","solana",2.7355386749084265,"Gemini",177.703,486.11342914725213,"Binanceus",178.21,487.5003472554307,1.3869181081785769,0.2853075074703325,2754.6427651677623
146,"2024-04-08T01:11:33.265171","solana",2.736678578900306,"Poloniex",177.705,486.32146686347886,"Binanceus",178.19,487.6487559742455,1.3272891107666283,0.2729242283559749,2755.8216455597144
147,"2024-04-08T01:13:00.186744","solana",2.736366889560591,"Poloniex",177.798,486.5205602300939,"Binanceus",178.32,487.9489437464445,1.428383516350607,0.29359160395504524,2756.949841303866
148,"2024-04-08T01:13:29.015069","solana",2.737571951076764,"Poloniex",177.798,486.73481775754647,"Binanceus",178.44,488.49233895013776,1.7575211925912981,0.36108392670333517,2758.163967292764
149,"2024-04-08T01:14:55.116459","solana",2.733750110509171,"Poloniex",178.143,486.99844593643525,"Binanceus",178.72,488.575819750199,1.5773738137637565,0.3238970939077023,2759.6578603064663
150,"2024-04-08T01:17:20.118055","solana",2.7305565631115556,"Poloniex",178.438,487.23505200849974,"Binanceus",179.13,489.1245971501729,1.8895451416731817,0.3878097714612399,2760.9986280481653
151,"2024-04-08T01:17:49.547787","solana",2.7306911539029244,"Poloniex",178.533,487.51848377975074,"Binanceus",179.01,488.82102346016245,1.3025396804117122,0.2671774965972699,2762.6047414185878
152,"2024-04-08T01:18:18.490730","solana",2.7314183411001114,"Poloniex",178.557,487.7138647318126,"Binanceus",179.1,489.1970248910299,1.4831601592173342,0.30410457164939286,2763.7119001469378
153,"2024-04-08T01:18:47.220711","solana",2.7326642963070342,"Poloniex",178.557,487.9363387556951,"Binanceus",179.17,489.6114619693313,1.6751232136361978,0.3433077392653324,2764.9725862822725
154,"2024-04-08T01:19:44.912835","solana",2.730600094179236,"Poloniex",178.784,488.1876072377405,"Binanceus",179.28,489.5419848844534,1.3543776467129192,0.27742974762842837,2766.3964410138633
155,"2024-04-08T01:21:11.746899","solana",2.7323018785475974,"Poloniex",178.747,488.39076388474746,"Binanceus",179.27,489.8197577672278,1.4289938824803698,0.2925923232278002,2767.5476620135687
156,"2024-04-08T01:21:41.073823","solana",2.734602563129254,"Poloniex",178.675,488.6051129671195,"Binanceus",179.2,490.0407793127623,1.435666345642801,0.29382957884425753,2768.7623068136772
157,"2024-04-08T01:22:09.889820","solana",2.736313201369028,"Poloniex",178.642,488.8204629189659,"Binanceus",179.14,490.1831468932477,1.3626839742817651,0.2787698301631142,2769.982623207474
158,"2024-04-08T01:22:38.563790","solana",2.7358493597940563,"Poloniex",178.747,489.0248655151082,"Binanceus",179.48,491.0302430958372,2.0053775807289753,0.410076812477958,2771.1409045856135
159,"2024-04-08T01:23:07.925047","solana",2.7392485915538254,"Poloniex",178.635,489.3256721522176,"Binanceus",179.48,491.64033721208057,2.314665059862989,0.47303160075013234,2772.845475529233
160,"2024-04-08T01:23:36.571403","solana",2.741084805987377,"Poloniex",178.642,489.67287191119703,"Binanceus",179.17,491.12016468875834,1.4472927775613016,0.2955631934259534,2774.8129408301165
161,"2024-04-08T01:24:05.213550","solana",2.7406891630507433,"Poloniex",178.747,489.88996582783125,"Binanceus",179.32,491.4603807182593,1.570414890428026,0.32056482066830716,2776.0431396910435
162,"2024-04-08T01:24:33.786781","solana",2.7420070158458345,"Poloniex",178.747,490.1255280613954,"Binanceus",179.24,491.4773375202074,1.3518094588119993,0.2758088247634897,2777.3779923479074
163,"2024-04-08T01:25:02.225595","solana",2.7431414204446347,"Poloniex",178.747,490.32829948021714,"Binanceus",179.38,492.0647079993586,1.7364085191414347,0.35413181759692824,2778.527030387898
164,"2024-04-08T01:25:31.368596","solana",2.7445985709303566,"Poloniex",178.747,490.5887607580885,"Binanceus",179.3,492.106523767813,1.51776300972449,0.30937582169211075,2780.002977629168
165,"2024-04-08T01:26:29.818799","solana",2.7441834829475344,"Poloniex",178.857,490.81642520954716,"Binanceus",179.37,492.22419133629927,1.407766126752108,0.2868213153524912,2781.293076187434
166,"2024-04-08T01:26:58.354611","solana",2.746792363834776,"Poloniex",178.764,491.02759012855995,"Binanceus",179.32,492.5548066828521,1.5272165542921243,0.3110245910809688,2782.489677395173
167,"2024-04-08T01:27:27.074349","solana",2.750966941871829,"Poloniex",178.576,491.2566726117037,"Binanceus",179.27,493.1658436693628,1.90917105765908,0.38863005107070203,2783.7878114663213
168,"2024-04-08T01:27:56.586298","solana",2.7495527726397455,"Poloniex",178.772,491.5430482703526,"Binanceus",179.22,492.7748479124952,1.2317996421426187,0.25059852773365376,2785.4106068653314
169,"2024-04-08T01:28:25.175283","solana",2.750540166223879,"Poloniex",178.775,491.727818216674,"Binanceus",179.29,493.14434640227927,1.416528185605273,0.28807159837784163,2786.457636561153
170,"2024-04-08T01:28:54.231420","solana",2.751728694977009,"Poloniex",178.775,491.9402974445148,"Binanceus",179.33,493.467506870227,1.5272094257122149,0.31044609145574426,2787.6616855189172
171,"2024-04-08T01:29:23.485099","solana",2.753010090104162,"Poloniex",178.775,492.1693788583716,"Binanceus",179.34,493.72482955928047,1.5554507009088638,0.316039714725212,2788.9598135307724
172,"2024-04-08T01:30:21.125674","solana",2.752436857317383,"Poloniex",178.897,492.4026964635079,"Binanceus",179.39,493.7596478341653,1.3569513706574412,0.27557756697987945,2790.281946626545
173,"2024-04-08T01:30:49.627155","solana",2.7590959911789947,"Poloniex",178.539,492.6062391691065,"Binanceus",179.25,494.5679564188348,1.9617172497282809,0.3982323189891356,2791.4353552916036
174,"2024-04-08T01:31:22.909229","solana",2.7581024943011903,"Kraken",178.71,492.90049675656576,"Binanceus",179.25,494.38987210348836,1.4893753469225999,0.3021655195568194,2793.102814953873
175,"2024-04-08T01:31:51.474593","solana",2.7643953665048673,"Poloniex",178.384,493.1239030586042,"Binanceus",179.25,495.51786944599746,2.3939663873932773,0.4854695488384687,2794.368783998757
176,"2024-04-08T01:32:21.043165","solana",2.7678203744213916,"Poloniex",178.293,493.48299801671317,"Binanceus",179.25,496.1318021150345,2.648804098321307,0.5367569113762142,2796.4036554280415
177,"2024-04-08T01:32:50.160288","solana",2.771665583349485,"Poloniex",178.189,493.8803186314614,"Binanceus",179.01,496.15585607539134,2.2755374439299203,0.4607467352081206,2798.655138911615
178,"2024-04-08T01:33:18.629201","solana",2.7748580867009767,"Poloniex",178.107,494.2216492480508,"Binanceus",179.01,496.72734610034183,2.5056968522910097,0.5069986019639833,2800.589345738955
179,"2024-04-08T01:33:47.385831","solana",2.7740246768065155,"Gemini",178.296,494.5975037758945,"Binanceus",178.9,496.27301468068566,1.6755109047911674,0.33876250729125357,2802.7191880634023
180,"2024-04-08T01:34:45.032920","solana",2.7724798046435755,"Poloniex",178.486,494.84883041161316,"Binanceus",178.98,496.2184354351071,1.369605023493932,0.2767724079199488,2804.143372332475
181,"2024-04-08T01:35:14.065980","solana",2.7727763996232646,"Poloniex",178.541,495.05427116513727,"Binanceus",179.13,496.6874364645154,1.6331652993781063,0.3298962143149185,2805.3075366024445
182,"2024-04-08T01:35:42.521894","solana",2.7755631603252677,"Poloniex",178.45,495.299245960044,"Binanceus",179.16,497.26989580387493,1.9706498438309268,0.3978705519753477,2806.695727106916
183,"2024-04-08T01:36:11.034867","polygon",1097.019121526941,"Bitstamp",0.90353,991.1896868732371,"Poloniex",0.90582,993.7018606615337,2.51217378829665,0.2534503558265805,2312.775936037554
184,"2024-04-08T01:36:11.034867","solana",2.7755864772009664,"Poloniex",178.555,495.5948434366186,"Binanceus",179.15,497.24631739055314,1.6514739539345555,0.33323065722046363,1817.1810926009352
185,"2024-04-08T01:36:39.580081","solana",2.7804857568596266,"Poloniex",178.465,496.2193905979533,"Binanceus",179.17,498.1796330565393,1.9602424585859808,0.39503544112290034,2811.9098800550687
186,"2024-04-08T01:37:08.220598","solana",2.7824451621885804,"Poloniex",178.445,496.51342696674124,"Binanceus",179.13,498.4194019028404,1.9059749360991418,0.3838717812211058,2813.576086144867
187,"2024-04-08T01:37:37.717649","polygon",1100.4525932155414,"Kraken",0.9029,993.5986464143124,"Poloniex",0.90586,996.8559860902303,3.257339675917933,0.3278325395946353,2318.396841633395
188,"2024-04-08T01:37:37.717649","solana",2.7853116279470975,"Poloniex",178.364,496.79932320715614,"Binanceus",178.99,498.542928286251,1.7436050790948912,0.3509676840618089,1821.5975184262388
189,"2024-04-08T01:38:06.181621","polygon",1101.8701470942485,"Kraken",0.9031,995.0989298408159,"Poloniex",0.90567,997.930736118848,2.8318062780321043,0.28457535156682107,2321.897502961904
190,"2024-04-08T01:38:06.181621","solana",2.7895173068579306,"Poloniex",178.364,497.54946492040796,"Binanceus",178.95,499.18412206222666,1.6346571418187068,0.3285416339620015,1824.3480380414962
191,"2024-04-08T01:38:34.765734","polygon",1104.0873893260623,"Bitstamp",0.9025,996.4388688667711,"Poloniex",0.90567,999.9388258909348,3.4999570241636775,0.3512465373961226,2325.0240273557993
192,"2024-04-08T01:38:34.765734","solana",2.7928194179894144,"Poloniex",178.393,498.2194344333856,"Binanceus",178.95,499.77503484920567,1.555600415820095,0.3122319821966041,1826.8045929224136
193,"2024-04-08T01:39:03.764787","polygon",1104.9109124211316,"Binanceus",0.9032,997.9555360987661,"Poloniex",0.90567,1000.6846660524462,2.7291299536801716,0.2734720992028313,2328.562917563788
194,"2024-04-08T01:39:03.764787","solana",2.797070333754032,"Poloniex",178.393,498.97776804938303,"Binanceus",178.95,500.53573622528404,1.55796817590101,0.3122319821966041,1829.5851495144047
195,"2024-04-08T01:39:32.109703","polygon",1106.3348821275913,"Bitstamp",0.9032,999.2416655376404,"Poloniex",0.90567,1001.9743126964955,2.7326471588551158,0.2734720992028313,2331.5638862544943
196,"2024-04-08T01:39:32.109703","solana",2.801978760410634,"Poloniex",178.31,499.62083276882015,"Binanceus",178.95,501.41409917548293,1.7932664066627808,0.3589254668835098,1831.9430534856742
197,"2024-04-08T01:40:00.820247","polygon",1107.8381749416471,"Kraken",0.9032,1000.5994396072957,"Poloniex",0.90567,1003.3357998994015,2.7363602921058146,0.2734720992028313,2334.732025750357
198,"2024-04-08T01:40:00.820247","solana",2.808337560924893,"Poloniex",178.148,500.29971980364786,"Binanceus",178.97,502.6081732787281,2.3084534750802277,0.4614141051260765,1834.4323059467092
199,"2024-04-08T01:40:29.403226","polygon",1109.452403805648,"Bitstamp",0.90325,1002.1128837374515,"Poloniex",0.90567,1004.7977585546611,2.684874817209561,0.26792139496263245,2338.2633953873874
